기간,국가,HS코드,품목명,수출중량,수출금액,수입중량,수입금액,무역수지
2003,사모아,72,철강,252.9,183,0,0,183
2003,사우디아라비아,72,철강,179247,84540,21658.3,10087,74453
2003,사이프러스,72,철강,34.3,89,0,0,89
2003,세네갈,72,철강,0.4,1,0,0,1
2003,세이쉘,72,철강,292.2,271,0,0,271
2003,솔로몬 군도,72,철강,14.6,8,0,0,8
2003,수단,72,철강,1059.5,1055,0.4,4,1051
2003,스리랑카,72,철강,10061.2,6864,0,0,6864
2003,스와질랜드,72,철강,17.5,34,17.3,141,-106
2003,스웨덴,72,철강,13260.2,9943,45834.2,66235,-56292
2003,스위스,72,철강,3617.1,2748,5350.9,1343,1405
2003,스페인,72,철강,54020,25383,48214.8,15330,10053
2003,슬로바키아,72,철강,104.7,153,4.2,42,111
2003,슬로베니아,72,철강,4.6,15,19.1,66,-51
2003,시리아,72,철강,4959.9,4402,0,0,4402
2003,싱가포르,72,철강,261993.9,124577,12288.3,10353,114224
2003,아랍에미리트 연합,72,철강,149824.5,68572,1118.7,914,67658
2003,아르헨티나,72,철강,487.6,348,0,0,348
2003,아메리칸 사모아,72,철강,754.4,599,0,0,599
2003,아이슬란드,72,철강,9.3,8,4668.9,2193,-2185
2003,아이티,72,철강,128.8,109,0,0,109
2003,아일랜드,72,철강,4244.3,1328,60,50,1278
2003,아프카니스탄,72,철강,20,7,0,0,7
2003,안도라,72,철강,6.9,10,0,0,10
2003,알제리,72,철강,92.2,63,0,0,63
2003,에스토니아,72,철강,860.8,677,3456.8,3416,-2739
2003,에쿠아도르,72,철강,11077.9,7613,0,0,7613
2003,에티오피아,72,철강,831,530,0,0,530
2003,엘살바도르,72,철강,5612.7,2971,36233.2,4634,-1663
2003,영국,72,철강,42014.4,25684,309919.4,93743,-68059
2003,예맨,72,철강,1848.5,1249,0,0,1249
2003,오만,72,철강,575.7,362,0,0,362
2003,오스트리아,72,철강,881.8,775,20803.3,11277,-10502
2003,온두라스,72,철강,4467.9,2722,107.8,185,2537
2003,요르단,72,철강,298,226,0,0,226
2003,우루과이,72,철강,0.5,2,0,0,2
2003,우즈베키스탄,72,철강,5303,3910,3.7,16,3895
2003,우크라이나,72,철강,289.9,529,669687.9,183706,-183177
2003,이란,72,철강,399813.3,218220,16252.5,4556,213664
2003,이스라엘,72,철강,2899.7,2452,0.1,0,2452
2003,이집트,72,철강,21884.5,13616,0,0,13616
2003,이탈리아,72,철강,99054.5,88996,8919.5,13420,75576
2003,인도,72,철강,211595.1,107601,258535.5,101157,6444
2003,인도네시아,72,철강,447054.8,224780,37616.7,34598,190182
2003,일본,72,철강,1993026.8,954765,10825853.1,4016469,-3061704
2003,자마이카,72,철강,168.8,137,0,0,137
2003,중국,72,철강,4656111.4,2684940,2264512.2,783339,1901601
2003,짐바브웨,72,철강,0,0,6522.5,3104,-3104
2003,체코공화국,72,철강,42.8,124,337,1054,-930
2003,칠레,72,철강,45160,19011,0.1,0,19011
2003,카메룬,72,철강,249.8,151,20,18,133
2003,카자흐스탄,72,철강,1246.6,1261,178794.9,87208,-85947
2003,카타르,72,철강,8321.6,3794,0,0,3794
2003,캄보디아,72,철강,34.6,37,847.3,226,-190
2003,캐나다,72,철강,177209.8,79900,36515.5,8485,71416
2003,케냐,72,철강,13433.6,5796,0,0,5796
2003,코스타리카,72,철강,8516.1,4348,0,0,4348
2003,코트디봐르,72,철강,98.1,49,0,0,49
2003,콜롬비아,72,철강,5889.3,3365,17002.9,52109,-48744
2003,쿠웨이트,72,철강,50354.2,23031,92.5,90,22941
2003,크로아티아,72,철강,12,10,0,0,10
2003,탄자니아,72,철강,37.7,30,10,2,28
2003,태국,72,철강,310182.9,175720,15497.9,13390,162330
2003,토고,72,철강,20.9,15,0,0,15
2003,통가,72,철강,0.9,1,0,0,1
2003,투르크 & 카이코스 군도,72,철강,7.8,11,0,0,11
2003,튀니지,72,철강,901.2,595,0,0,595
2003,튀르키예,72,철강,128077.6,62450,4469.2,2058,60391
2003,트리니다드 토바고,72,철강,576.1,493,0,0,493
2003,파나마,72,철강,28806.9,15011,4755.1,4458,10553
2003,파라과이,72,철강,20,20,0,0,20
2003,파키스탄,72,철강,60073.3,30197,31.4,31,30166
2003,파푸아 뉴기니,72,철강,888.2,420,0,0,420
2003,팔라우,72,철강,410.1,170,0,0,170
2003,페루,72,철강,4912.5,2075,0,0,2075
2003,포루투갈,72,철강,18118.6,9692,222.1,459,9233
2003,폴란드,72,철강,201.1,331,52840.4,14819,-14488
2003,푸에르토리코,72,철강,2296.4,1230,0,0,1230
2003,프랑스,72,철강,18941.6,12885,11320.8,48555,-35669
2003,피지,72,철강,360.4,168,0,0,168
2003,핀란드,72,철강,1621.5,1256,240726.2,61087,-59831
2003,필리핀,72,철강,305069.3,142446,32995.1,12931,129515
2003,헝가리,72,철강,2023.1,2137,0,0,2137
2003,호주,72,철강,143777.1,80857,694457.8,167966,-87109
2003,홍콩,72,철강,814401.9,520905,10960.6,9481,511424
2004,가나,72,철강,166,166,0,0,166
2004,가이아나,72,철강,210.3,178,0,0,178
2004,과델로프,72,철강,746.3,780,0,0,780
2004,과테말라,72,철강,6051,4652,0,0,4652
2004,괌,72,철강,10980,5615,17394.5,4292,1323
2004,교황청,72,철강,14.2,54,0,0,54
2004,그레나다,72,철강,304.5,302,0,0,302
2004,그리스,72,철강,19954.6,11773,5.7,0,11772
2004,기니,72,철강,20.5,11,1481.3,354,-342
2004,기타국,72,철강,360.5,290,5,1,290
2004,나이지리아,72,철강,777,550,0,0,550
2004,남아프리카공화국,72,철강,25358.8,27775,492105.8,359032,-331257
2004,네덜란드,72,철강,28438.2,52979,3193.1,7154,45825
2004,네팔,72,철강,26.8,17,0,0,17
2004,노르웨이,72,철강,2581.9,2211,7478.1,7820,-5609
2004,뉴 칼레도니아,72,철강,1181.3,897,31885.8,101044,-100147
2004,뉴질랜드,72,철강,67900,53957,37029.8,10731,43226
2004,니제르,72,철강,1952.3,1087,0,0,1087
2004,니카라과,72,철강,25,35,0,0,35
2004,대만,72,철강,451088.9,363138,262979.5,237110,126028
2004,덴마크,72,철강,8793.7,5001,8.6,170,4830
2004,도미니카 공화국,72,철강,295.8,246,21978,117723,-117477
2004,독일,72,철강,32073.3,44643,100092.2,103385,-58742
2004,라오스,72,철강,7.6,17,0,0,17
2004,라이베리아,72,철강,0,0,321.3,94,-94
2004,라트비아,72,철강,767.5,641,108.2,163,478
2004,러시아 연방,72,철강,16991.4,16145,3253502.4,1057500,-1041355
2004,레바논,72,철강,3109,3064,0,0,3064
2004,루마니아,72,철강,11899.9,13254,242230.6,102635,-89381
2004,룩셈부르그,72,철강,60.8,85,215.7,130,-45
2004,리비아,72,철강,1673.7,1370,28568.4,8428,-7058
2004,리투아니아,72,철강,936.5,1323,40111.1,12796,-11473
2004,마다카스카르,72,철강,977.8,728,0,0,728
2004,마샬군도,72,철강,65.6,27,0,0,27
2004,마이크로네시아,72,철강,1427.8,943,0,0,943
2004,마티니크,72,철강,550.5,558,0,0,558
2004,말레이시아,72,철강,439792.3,306884,407776.4,118673,188211
2004,멕시코,72,철강,204354.2,129381,40459.6,11306,118075
2004,모리셔스,72,철강,56,37,0,0,37
2004,몬트세라트,72,철강,18.6,24,0,0,24
2004,몰타,72,철강,9.5,72,1011,1287,-1215
2004,몽골,72,철강,69.8,54,0,0,54
2004,미국,72,철강,1272193.2,843611,2484043,914702,-71091
2004,미령 버진군도,72,철강,39.3,95,0,0,95
2004,미얀마,72,철강,17470.6,9577,0,0,9577
2004,바누아투,72,철강,395.2,236,0,0,236
2004,바레인,72,철강,5943.1,4911,94.1,27,4884
2004,바베이도스,72,철강,42.6,40,0,0,40
2004,바하마,72,철강,0,0,7.2,0,0
2004,방글라데시,72,철강,66216.5,31965,331,444,31522
2004,버뮤다,72,철강,0,0,2970.6,5492,-5492
2004,베네주엘라,72,철강,5999.7,7212,99991.3,29075,-21863
2004,베닝,72,철강,43,41,0,0,41
2004,베트남,72,철강,220946.9,147401,3711.1,2716,144685
2004,벨기에,72,철강,133182.7,111403,70656.8,84648,26755
2004,벨리제,72,철강,0,0,611.3,906,-906
2004,북마리아나 군도,72,철강,816.7,664,0,0,664
2004,불가리아,72,철강,199.3,198,0,0,198
2004,불령 리유니온 코모도 제도,72,철강,1358.8,1077,0,0,1077
2004,브라질,72,철강,16053.3,16993,1233587,451686,-434693
2004,브루나이,72,철강,200.9,224,0,0,224
2004,사모아,72,철강,1166.6,843,0,0,843
2004,사우디아라비아,72,철강,255526,163855,949.9,928,162927
2004,사이프러스,72,철강,511.5,591,2.4,0,591
2004,세이쉘,72,철강,3408.1,3475,0,0,3475
2004,세인트 루시아,72,철강,309.4,289,0,0,289
2004,세인트 빈센트 그레나딘,72,철강,267.3,261,0,0,261
2004,솔로몬 군도,72,철강,528.9,389,0,0,389
2004,수단,72,철강,261.3,229,0,0,229
2004,스리랑카,72,철강,9017.9,7913,0,0,7913
2004,스와질랜드,72,철강,34,109,4653.3,7124,-7015
2004,스웨덴,72,철강,8874.4,8693,52456.4,94441,-85748
2004,스위스,72,철강,3445.5,4381,13519.4,4493,-112
2004,스페인,72,철강,42989,32368,2395.3,4540,27827
2004,슬로바키아,72,철강,2461,2603,16.8,13,2590
2004,슬로베니아,72,철강,135.5,4029,200,579,3450
2004,시리아,72,철강,4231.4,4326,15.7,105,4220
2004,싱가포르,72,철강,295207.5,185711,23731.5,22683,163028
2004,아랍에미리트 연합,72,철강,211147,133245,1218.7,1631,131615
2004,아르헨티나,72,철강,1928.1,2544,1720.8,375,2169
2004,아메리칸 사모아,72,철강,973.8,786,325.9,83,702
2004,아이슬란드,72,철강,241.9,195,63.3,51,144
2004,아이티,72,철강,23.7,21,149.6,37,-16
2004,아일랜드,72,철강,22996.9,12647,34877.7,11769,879
2004,아프카니스탄,72,철강,170.2,86,0,0,86
2004,알제리,72,철강,40.7,30,0,0,30
2004,앙골라,72,철강,338.1,214,0,0,214
2004,에스토니아,72,철강,1114.8,964,128655.3,36129,-35166
2004,에쿠아도르,72,철강,7136,5922,6.2,4,5918
2004,에티오피아,72,철강,1608.7,1386,0,0,1386
2004,엘살바도르,72,철강,4547,3085,0,0,3085
2004,영국,72,철강,87850.7,65632,259523.9,133628,-67996
2004,예맨,72,철강,3425.1,3154,0,0,3154
2004,오만,72,철강,238.4,189,0,0,189
2004,오스트리아,72,철강,1055.3,1873,2412.6,6734,-4861
2004,온두라스,72,철강,506.5,548,0,0,548
2004,요르단,72,철강,385.5,555,0,0,555
2004,우루과이,72,철강,1898,2023,578,233,1791
2004,우즈베키스탄,72,철강,6063.3,4640,0,0,4640
2004,우크라이나,72,철강,3707.9,3972,911814.6,453007,-449034
2004,유고,72,철강,12,49,0,0,49
2004,이란,72,철강,314107.6,236313,27247.1,15242,221071
2004,이스라엘,72,철강,3039.4,3246,0,5,3241
2004,이집트,72,철강,31437.2,25162,0,0,25162
2004,이탈리아,72,철강,68038.7,105650,10896.9,16240,89410
2004,인도,72,철강,369162.8,244003,234011.6,164414,79589
2004,인도네시아,72,철강,493508.6,336451,72775.4,60562,275888
2004,일본,72,철강,2305438.3,1617626,11606206,5849519,-4231893
2004,자마이카,72,철강,1198.2,991,442.9,106,885
2004,적도 기니,72,철강,20.7,14,0,0,14
2004,조지아,72,철강,63.9,58,945.6,716,-658
2004,중국,72,철강,4061563.3,3396386,5099799.1,2632051,764335
2004,중앙아프리카공화국,72,철강,21.6,20,0,0,20
2004,지부티,72,철강,847.7,735,0,0,735
2004,짐바브웨,72,철강,0,0,645,348,-348
2004,체코공화국,72,철강,36.8,114,1593.7,2290,-2176
2004,칠레,72,철강,12820.9,12506,1503.3,366,12141
2004,카메룬,72,철강,325.1,285,0,0,285
2004,카자흐스탄,72,철강,3638.2,3533,199254.9,150866,-147333
2004,카타르,72,철강,11284.3,7244,0,0,7244
2004,캄보디아,72,철강,1032.2,606,12.5,6,600
2004,캐나다,72,철강,235375.4,141936,43987.7,17254,124683
2004,케냐,72,철강,51.8,53,0,0,53
2004,코스타리카,72,철강,13353.3,9052,23.2,4,9048
2004,코트디봐르,72,철강,221.7,177,0,0,177
2004,콜롬비아,72,철강,12653.8,9580,15945.2,79872,-70292
2004,쿠웨이트,72,철강,75420.7,47333,1566.5,519,46814
2004,크로아티아,72,철강,12,11,0,0,11
2004,탄자니아,72,철강,532.8,453,546.2,152,301
2004,태국,72,철강,433140.6,349257,34629.1,30792,318465
2004,통가,72,철강,32.1,29,0,0,29
2004,투르크 & 카이코스 군도,72,철강,26.7,37,0,0,37
2004,튀니지,72,철강,1011.4,704,0,0,704
2004,튀르키예,72,철강,55044.9,46447,21769.2,12154,34294
2004,트리니다드 토바고,72,철강,479,478,33045,6378,-5900
2004,파나마,72,철강,36799.8,26260,343.1,38,26222
2004,파라과이,72,철강,11,15,113.9,25,-10
2004,파키스탄,72,철강,162436.8,94334,391.2,202,94132
2004,파푸아 뉴기니,72,철강,4043.7,3488,0,0,3488
2004,팔라우,72,철강,393.8,249,0,0,249
2004,팔레스타인 해방기구(구),72,철강,262.2,241,115.8,174,66
2004,페루,72,철강,3988.2,2766,0,0,2766
2004,포루투갈,72,철강,9693.5,8962,42.1,123,8839
2004,폴란드,72,철강,2509.1,4363,16683.8,8737,-4374
2004,푸에르토리코,72,철강,1812.7,1444,236.2,66,1378
2004,프랑스,72,철강,18017.3,15780,13397,54538,-38758
2004,피지,72,철강,612.2,448,0,0,448
2004,핀란드,72,철강,2155,1884,139411.4,141306,-139422
2004,필리핀,72,철강,255717.6,156652,23855.9,21411,135241
2004,헝가리,72,철강,4401.1,4800,0.1,3,4798
2004,호주,72,철강,150890.2,122493,648929,263215,-140722
2004,홍콩,72,철강,854202.5,647378,24147.7,24047,623331
